scPagwas.TRS.Score,scPagwas.gPAS.score,Random_Correct_BG_p,Random_Correct_BG_adjp,Random_Correct_BG_z
-0.11180032,12077.422463883704,0.7102550650500069,1.0,-0.554130015045859
-0.15337396,1654.6400031106953,1.0,1.0,-10.0
-0.07090487,2395.5997621819815,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15028627,83161.15220267257,1.0,1.0,-10.0
-0.047166787,596644.2399054612,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.092635505,-76877.28523909798,0.0004091282923346892,0.0007053732986365347,3.346544114875439
-0.06407802,728200.5889773191,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07674487,-690784.8905291775,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.045630362,1502.2059406351977,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06890165,81892.78717396826,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07274672,-1175.114648598357,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08124316,18114.33372897008,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.041027416,-447.4478365972506,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.03858129,11888.063528631177,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07723679,478.17658821201655,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06551652,56485.88243282831,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11210818,34253.14453740045,0.9999791261075339,1.0,-4.097587794108877
-0.078035615,69315.51389150863,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.068075515,362280.9181227678,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08257316,187695.42282424282,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04154452,13084.394480134639,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0507205,-309014.78412570606,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10769795,118052.5056154159,0.9844350341844779,1.0,-2.155407862636404
-0.113285735,47978.63732566625,0.9963122789976635,1.0,-2.67939913534992
-0.06556619,476361.8084419807,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10862416,655903.0758290802,0.10703575419460869,0.17311702220176864,1.2424474755436852
-0.075182766,-18855.223216451686,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.093242005,57.35965874617156,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0879692,6496.700873523968,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06421437,109014.2006169688,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.085959196,-1326722.186370903,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07424042,878169.8893077091,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07490052,577852.9870544553,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.072163716,-95194.44988624734,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07431433,-2367.5806325055455,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04402969,-569466.5887783407,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056166332,-552.5464843160973,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06874117,6065.719151682993,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06735437,737375.4300444452,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12254639,-1695.5881288588105,1.0,1.0,-10.0
-0.08348158,4819.768660987919,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.039330725,5278.909651131879,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06506347,-46026.56798514627,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10085156,980341.5014762094,0.2329568146996734,0.37068814668552985,0.72914392279374
-0.037593517,447067.64210429665,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059388533,-7669.367441922405,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10358069,184825.58050685757,0.97362096629423,1.0,-1.9368959190911046
-0.06572931,89073.31603031595,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.052768245,-3723.831060730538,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059681974,287120.04903323494,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06982503,18016.178070346745,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04907249,2374.2496981512545,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08183501,244979.15530477802,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.081329614,-144503.60059110794,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.066536404,517669.53889842745,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10932242,-18182.03731215187,0.9999693849577165,1.0,-4.008019427236251
-0.086790115,2758.1529833250434,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07407552,694.4505473151766,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07222453,-426747.763914223,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.091132574,-323575.5702085228,5.5663713242814855e-06,9.928008025884028e-06,4.3939148685318505
-0.07613639,-105671.8618437423,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05867887,61139.5663235333,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.079500996,1232423.460380906,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06410105,-22326.51021173199,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13605851,-466707.77080793097,1.0,1.0,-10.0
-0.09525495,822008.8501078731,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05959757,3748.4278802042663,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04946965,-34495.71894781898,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06409372,-262182.4661038352,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.089590006,-12088.343720686415,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1592444,-3083.6922134435563,1.0,1.0,-10.0
-0.058841392,31606.249245280505,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07669045,-1246721.330949572,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12678726,145866.89409969703,0.9999457278795882,1.0,-3.8706529227890076
-0.12749612,-151408.8407133977,1.0,1.0,-10.0
-0.051729828,0.11619524756254618,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04119937,46.80275703303281,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0766914,-18253.150393320306,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.074421756,28236.457903883347,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06398958,-21049.97991710095,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050302096,370.2991517908083,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12025849,142073.7217774376,0.7152174850856038,1.0,-0.5686922180580948
-0.042859025,-76430.24046679217,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0719593,255775.87545732202,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05613932,-96.55480889037898,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07771934,651.5993081230597,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07704192,-274086.56946852535,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.049443223,17777.060140385365,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13732046,4025.382434312204,1.0,1.0,-10.0
-0.0775714,44813.937718250956,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08690666,300.4432287489188,1.1132742648562971e-05,1.9753058931499633e-05,4.240870221897019
-0.05268886,189717.25149345648,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07219785,-15.291460295418542,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050911643,-106287.55861256477,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.054561038,-299566.50536355725,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05854994,6973.849786544625,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06661976,398255.45657612156,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0879421,219505.1783675802,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08256532,-244637.5219109552,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.072478935,110096.2785007174,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06030594,-34591.43693992772,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07881345,-211.18299140710633,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09264684,-3821.588441465766,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.082748055,-74599.49954178023,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.087678336,-65003.47824935207,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13695945,-97488.41367328871,1.0,1.0,-10.0
-0.103813566,122322.59896485311,0.3767584514911613,0.5945072974122717,0.31400544537639047
-0.07373364,238508.21270427023,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0701284,1241264.6054360084,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06831177,-1433.7960037929245,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07465399,-10255.112326970284,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.121029176,-1326722.186370903,0.9999693849577165,1.0,-4.008019427236251
-0.047945224,85.89617434350247,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.073783465,-132045.8054218514,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062294,-300308.78732508916,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05077417,-1326722.186370903,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058604464,221612.6733432232,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2223674,517988.04119074554,1.0,1.0,-10.0
-0.061135292,23808.730442670043,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06838523,19411.036051478044,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.076664776,-26340.175486403386,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058633476,-1059.370911911528,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0776069,5417.409802171106,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07140012,349616.77926416456,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07093502,46077.745774798605,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07064398,287699.2427581768,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04891959,-291.0150421686759,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08016456,1398.7456929755049,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10780208,11.326953893466593,0.5590418048402381,0.8754139048990959,-0.14854029186167503
-0.040700473,55819.86917456516,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08257122,-34840.11392571844,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.048594587,-38945.66181339377,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10588197,12824.7275901412,0.954933266165786,1.0,-1.6946940885543789
-0.062327016,-170217.55482229224,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.045444056,-25479.357734335135,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0521226,-110425.9622927072,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06972034,-51882.0005965287,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062144186,-5807.9984270987,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06003087,-96698.63943721127,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050666,814.3842197471241,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.054126706,-183674.6966466981,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.071086966,-410427.3001393087,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06151974,-251458.39533267383,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06968215,92201.72671595302,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10622083,626.2725662098965,0.12259654523163759,0.19748459404495575,1.1621043259372434
-0.11977585,15909.652481154824,1.0,1.0,-10.0
-0.0761043,122088.77278842845,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.070830524,-49285.31551343778,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058072776,1510255.3870948497,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06302123,-609065.9324496977,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06422944,139389.15078662784,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061914075,4245.837277596526,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.069487154,187335.1110228958,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06010624,-444394.8048859553,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.091937415,147284.31383578797,0.0001419424687691779,0.00024637646873799815,3.629578003832837
-0.12508008,-434201.8321990687,1.0,1.0,-10.0
-0.06770396,-204139.16031967328,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.046085615,-11152.897319594926,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08936885,305512.7891593693,2.92234494524778e-05,5.135722860491697e-05,4.0189950490021475
-0.07376817,1117.9942340242808,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09021552,-9.71236127993534,0.00041191147799682994,0.0007100014106225042,3.3446640406290706
-0.10954078,18466.183591638426,0.0837766716160985,0.13586530404723174,1.380108166463293
-0.080887906,-24063.012719715887,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.094549365,17335.064075345537,0.0003158915726529743,0.0005459347862155539,3.41758951417298
-0.05902202,299350.69530316297,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.068546124,-21056.83766288735,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09358776,-36938.731519774126,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.106678456,-86152.48919861676,0.18442640630892526,0.29516439994118865,0.8986242966405763
-0.076451845,169515.53316652938,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06951742,258573.8099594331,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10021669,-5086.880527760582,0.0010910087795591712,0.0018600211363967271,3.064270174796315
-0.10341157,-3402.481751918991,0.19270220887530076,0.3082034437965527,0.8679815778244221
-0.08552832,-53436.12847867084,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07284165,5510.314311706008,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.100475304,715.2241957059033,0.06851924781624295,0.111473695903899,1.4869103298584596
-0.09910274,56057.70377536027,0.29039202561644084,0.46034791442306283,0.5522398265560974
-0.10378445,78707.12755665315,0.37347846718832844,0.5894610729662483,0.32265447344351783
-0.07248014,50127.56787743774,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12270224,78312.05022662987,1.0,1.0,-10.0
-0.063468,-4766.848291167084,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07092005,20817.743868884507,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08325663,25076.08916546896,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05242722,-100049.99893684564,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0491234,1275197.337986365,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06541194,-1830.6500759785501,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11264839,-14307.677474355834,0.9999972168143378,1.0,-4.542224510600091
-0.07428794,-62500.63488407112,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.048404716,-8561.040369663546,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08628637,45499.79386481333,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09130898,107116.17095940071,0.0028611148606806835,0.004830820345124856,2.763287738591781
